cohort,reaction_pt,a,b,c,d,N,PRR,PRR_LCL,PRR_UCL,ROR,ROR_LCL,ROR_UCL,chi2,flagged,unstable_den,sparse_bg
OTHER,DISSOCIATIVE DISORDER,39,565292,0,171,39,0.024035,0.001483,0.389502,0.023967,0.001467,0.391525,19.568339,False,True,False
OTHER,DISSOCIATIVE IDENTITY DISORDER,6,565325,0,171,6,0.003955,0.000224,0.06994,0.003944,0.000221,0.070282,116.460919,False,True,False
OTHER,DISTAL CLAVICLE EXCISION,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,DISTAL INTESTINAL OBSTRUCTION SYNDROME,15,565316,0,171,15,0.009432,0.000567,0.15701,0.009404,0.00056,0.157807,50.393712,False,True,False
OTHER,DISTRACTIBILITY,32,565299,0,171,32,0.019776,0.001216,0.321683,0.01972,0.001203,0.323346,23.926392,False,True,False
OTHER,DISTRIBUTIVE SHOCK,86,565245,0,171,86,0.052635,0.003279,0.844893,0.05249,0.003244,0.849374,8.478085,False,True,False
OTHER,DISTURBANCE IN ATTENTION,2004,563327,0,171,2004,1.219722,0.07657,19.429546,1.220504,0.076003,19.59955,0.019856,False,True,False
OTHER,DISTURBANCE IN SEXUAL AROUSAL,24,565307,0,171,24,0.014908,0.00091,0.244181,0.014865,0.0009,0.245435,31.896855,False,True,False
OTHER,DISTURBANCE IN SOCIAL BEHAVIOUR,95,565236,0,171,95,0.058111,0.003623,0.932098,0.057952,0.003584,0.937059,7.594813,False,True,False
OTHER,DISTURBANCE OF THERMOREGULATION OF NEWBORN,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,DIURETIC THERAPY,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,DIVERSION COLITIS,7,565324,0,171,7,0.004564,0.000262,0.079598,0.00455,0.000259,0.07999,101.779015,False,True,False
OTHER,DIVERSION PROCTITIS,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,DIVERTICULAR FISTULA,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,DIVERTICULAR PERFORATION,59,565272,0,171,59,0.036205,0.002247,0.583281,0.036104,0.002223,0.586341,12.722693,False,True,False
OTHER,DIVERTICULECTOMY,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,DIVERTICULITIS,1610,563721,0,171,1610,0.979976,0.061514,15.61184,0.979919,0.061016,15.737429,0.000205,False,True,False
OTHER,DIVERTICULITIS INTESTINAL HAEMORRHAGIC,15,565316,0,171,15,0.009432,0.000567,0.15701,0.009404,0.00056,0.157807,50.393712,False,True,False
OTHER,DIVERTICULITIS INTESTINAL PERFORATED,41,565290,0,171,41,0.025252,0.00156,0.408879,0.025181,0.001543,0.411005,18.59013,False,True,False
OTHER,DIVERTICULITIS OESOPHAGEAL,3,565328,0,171,3,0.00213,0.00011,0.041078,0.002124,0.000109,0.041269,204.553251,False,True,False
OTHER,DIVERTICULUM,243,565088,0,171,243,0.148168,0.009278,2.36615,0.147801,0.009181,2.379398,2.444673,False,True,False
OTHER,DIVERTICULUM GASTRIC,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,DIVERTICULUM INTESTINAL,124,565207,0,171,124,0.075757,0.004731,1.213093,0.075554,0.00468,1.219618,5.616597,False,True,False
OTHER,DIVERTICULUM INTESTINAL HAEMORRHAGIC,56,565275,0,171,56,0.03438,0.002133,0.554214,0.034283,0.00211,0.557117,13.443017,False,True,False
OTHER,DIVERTICULUM OESOPHAGEAL,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,DIVORCED,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,DIZZINESS,20257,545074,2,169,20257,3.063645,0.772393,12.15174,3.140338,0.778921,12.660753,2.88312,False,True,False
OTHER,DIZZINESS EXERTIONAL,63,565268,0,171,63,0.038639,0.0024,0.622038,0.038531,0.002374,0.625307,11.867441,False,True,False
OTHER,DIZZINESS POSTURAL,646,564685,0,171,646,0.39339,0.024678,6.271059,0.392696,0.024436,6.310703,0.467872,False,True,False
OTHER,DNA ANTIBODY POSITIVE,5,565326,0,171,5,0.003347,0.000186,0.060294,0.003337,0.000184,0.060585,136.036892,False,True,False
OTHER,DNA MISMATCH REPAIR PROTEIN GENE MUTATION,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,DNMT3A GENE MUTATION,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,DOCUMENTED HYPERSENSITIVITY TO ADMINISTERED PRODUCT,6,565325,0,171,6,0.003955,0.000224,0.06994,0.003944,0.000221,0.070282,116.460919,False,True,False
OTHER,DOLICHOCOLON,15,565316,0,171,15,0.009432,0.000567,0.15701,0.009404,0.00056,0.157807,50.393712,False,True,False
OTHER,DONOR SPECIFIC ANTIBODY PRESENT,5,565326,0,171,5,0.003347,0.000186,0.060294,0.003337,0.000184,0.060585,136.036892,False,True,False
OTHER,DOPAMINE AGONIST WITHDRAWAL SYNDROME,3,565328,0,171,3,0.00213,0.00011,0.041078,0.002124,0.000109,0.041269,204.553251,False,True,False
OTHER,DOPAMINE DYSREGULATION SYNDROME,17,565314,0,171,17,0.010649,0.000643,0.176378,0.010618,0.000636,0.177276,44.68457,False,True,False
OTHER,DOSE CALCULATION ERROR,39,565292,0,171,39,0.024035,0.001483,0.389502,0.023967,0.001467,0.391525,19.568339,False,True,False
OTHER,DOUBLE HIT LYMPHOMA,3,565328,0,171,3,0.00213,0.00011,0.041078,0.002124,0.000109,0.041269,204.553251,False,True,False
OTHER,DOUBLE INLET LEFT VENTRICLE,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,DOUBLE OUTLET RIGHT VENTRICLE,3,565328,0,171,3,0.00213,0.00011,0.041078,0.002124,0.000109,0.041269,204.553251,False,True,False
OTHER,DOUBLE STRANDED DNA ANTIBODY POSITIVE,17,565314,0,171,17,0.010649,0.000643,0.176378,0.010618,0.000636,0.177276,44.68457,False,True,False
OTHER,DOUBLE URETER,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,DRAIN PLACEMENT,18,565313,0,171,18,0.011257,0.000681,0.186063,0.011225,0.000674,0.187012,42.280769,False,True,False
OTHER,DRAIN REMOVAL,8,565323,0,171,8,0.005172,0.0003,0.089264,0.005157,0.000296,0.089706,90.359824,False,True,False
OTHER,DRAIN SITE COMPLICATION,20,565311,0,171,20,0.012474,0.000757,0.205434,0.012438,0.000749,0.206485,38.160053,False,True,False
OTHER,DRAINAGE,78,565253,0,171,78,0.047767,0.002973,0.767378,0.047634,0.002941,0.771435,9.432689,False,True,False
OTHER,DREAMY STATE,6,565325,0,171,6,0.003955,0.000224,0.06994,0.003944,0.000221,0.070282,116.460919,False,True,False
OTHER,DROOLING,247,565084,0,171,247,0.150602,0.009431,2.404909,0.15023,0.009332,2.418391,2.391535,False,True,False
OTHER,DROP ATTACKS,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,DROPPED HEAD SYNDROME,28,565303,0,171,28,0.017342,0.001063,0.282931,0.017292,0.001051,0.284389,27.361769,False,True,False
OTHER,DROWNING,26,565305,0,171,26,0.016125,0.000987,0.263555,0.016079,0.000976,0.264912,29.461301,False,True,False
OTHER,DRUG ABUSE,1464,563867,0,171,1464,0.891137,0.055935,14.197157,0.890854,0.055468,14.307659,0.006665,False,True,False
OTHER,DRUG ABUSER,15,565316,0,171,15,0.009432,0.000567,0.15701,0.009404,0.00056,0.157807,50.393712,False,True,False
OTHER,DRUG ADMINISTERED IN WRONG DEVICE,41,565290,0,171,41,0.025252,0.00156,0.408879,0.025181,0.001543,0.411005,18.59013,False,True,False
OTHER,DRUG ADMINISTERED TO FOETUS,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,DRUG CHEMICAL INCOMPATIBILITY,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,DRUG CLEARANCE DECREASED,35,565296,0,171,35,0.021601,0.00133,0.350748,0.02154,0.001316,0.352565,21.851028,False,True,False
OTHER,DRUG CLEARANCE INCREASED,6,565325,0,171,6,0.003955,0.000224,0.06994,0.003944,0.000221,0.070282,116.460919,False,True,False
OTHER,DRUG DELIVERY DEVICE PLACEMENT,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,DRUG DELIVERY SYSTEM ISSUE,108,565223,0,171,108,0.066021,0.00412,1.058061,0.065842,0.004075,1.06372,6.577278,False,True,False
OTHER,DRUG DELIVERY SYSTEM MALFUNCTION,321,565010,0,171,321,0.19563,0.012259,3.121938,0.195172,0.012132,3.139857,1.652031,False,True,False
OTHER,DRUG DELIVERY SYSTEM REMOVAL,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,DRUG DEPENDENCE,1570,563761,0,171,1570,0.955637,0.059986,15.224256,0.955513,0.059496,15.345638,0.001032,False,True,False
OTHER,DRUG DETOXIFICATION,13,565318,0,171,13,0.008215,0.00049,0.137645,0.008191,0.000485,0.138341,57.734211,False,True,False
OTHER,DRUG DISPENSED TO WRONG PATIENT,41,565290,0,171,41,0.025252,0.00156,0.408879,0.025181,0.001543,0.411005,18.59013,False,True,False
OTHER,DRUG DIVERSION,60,565271,0,171,60,0.036814,0.002286,0.59297,0.036711,0.002261,0.596082,12.49835,False,True,False
OTHER,DRUG DOSE OMISSION BY DEVICE,14547,550784,0,171,14547,8.852037,0.555867,140.966307,9.059428,0.564317,145.438171,3.574336,False,True,False
OTHER,DRUG DOSE TITRATION NOT PERFORMED,58,565273,0,171,58,0.035597,0.002209,0.573592,0.035497,0.002185,0.5766,12.954651,False,True,False
OTHER,DRUG EFFECT FASTER THAN EXPECTED,6,565325,0,171,6,0.003955,0.000224,0.06994,0.003944,0.000221,0.070282,116.460919,False,True,False
OTHER,DRUG EFFECT LESS THAN EXPECTED,1344,563987,0,171,1344,0.818117,0.05135,13.034404,0.817684,0.05091,13.133059,0.020259,False,True,False
OTHER,DRUG EFFECTIVE FOR UNAPPROVED INDICATION,1069,564262,0,171,1069,0.650782,0.040842,10.369762,0.65012,0.040472,10.443153,0.093831,False,True,False
OTHER,DRUG ERUPTION,708,564623,0,171,708,0.431117,0.027047,6.871814,0.430403,0.026785,6.916017,0.375544,False,True,False
OTHER,DRUG EXPOSURE BEFORE PREGNANCY,9,565322,0,171,9,0.005781,0.000338,0.098934,0.005764,0.000334,0.099428,81.224531,False,True,False
OTHER,DRUG HALF-LIFE INCREASED,3,565328,0,171,3,0.00213,0.00011,0.041078,0.002124,0.000109,0.041269,204.553251,False,True,False
OTHER,DRUG HALF-LIFE REDUCED,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,DRUG HYPERSENSITIVITY,7883,557448,1,170,7883,2.384431,0.337759,16.83305,2.404009,0.336639,17.167528,0.81508,False,True,False
OTHER,DRUG IMPLANTATION,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,DRUG INEFFECTIVE,42714,522617,14,157,42714,0.922859,0.558617,1.524605,0.916555,0.530513,1.583511,0.09762,False,False,False
OTHER,DRUG INEFFECTIVE FOR UNAPPROVED INDICATION,1710,563621,2,169,1710,0.258618,0.065153,1.026558,0.256369,0.063542,1.034354,4.258565,False,True,False
OTHER,DRUG INTERACTION,4313,561018,1,170,4313,1.304586,0.184778,9.210762,1.306928,0.182993,9.334,0.071643,False,True,False
OTHER,DRUG INTOLERANCE,5118,560213,0,171,5118,3.114566,0.195563,49.602987,3.133886,0.195195,50.315168,0.724306,False,True,False
OTHER,DRUG LEVEL,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,DRUG LEVEL ABNORMAL,79,565252,0,171,79,0.048375,0.003012,0.777067,0.048241,0.002979,0.781178,9.302896,False,True,False
OTHER,DRUG LEVEL ABOVE THERAPEUTIC,880,564451,0,171,880,0.535777,0.033619,8.538427,0.535053,0.033304,8.595973,0.201312,False,True,False
OTHER,DRUG LEVEL BELOW THERAPEUTIC,1315,564016,0,171,1315,0.800471,0.050242,12.753406,0.800006,0.049809,12.849272,0.024916,False,True,False
OTHER,DRUG LEVEL DECREASED,1834,563497,0,171,1834,1.116279,0.070074,17.782312,1.116657,0.069534,17.93249,0.006074,False,True,False
OTHER,DRUG LEVEL FLUCTUATING,16,565315,0,171,16,0.01004,0.000605,0.166694,0.010011,0.000598,0.167541,47.371208,False,True,False
OTHER,DRUG LEVEL INCREASED,726,564605,0,171,726,0.442069,0.027735,7.046227,0.441352,0.027467,7.091779,0.35229,False,True,False
OTHER,DRUG LEVEL THERAPEUTIC,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,DRUG METABOLISING ENZYME DECREASED,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,DRUG METABOLISING ENZYME TEST ABNORMAL,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,DRUG METABOLITE LEVEL,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,DRUG METABOLITE LEVEL HIGH,5,565326,0,171,5,0.003347,0.000186,0.060294,0.003337,0.000184,0.060585,136.036892,False,True,False
OTHER,DRUG MONITORING PROCEDURE INCORRECTLY PERFORMED,44,565287,0,171,44,0.027078,0.001674,0.437946,0.027001,0.001656,0.440226,17.285953,False,True,False
OTHER,DRUG MONITORING PROCEDURE NOT PERFORMED,151,565180,0,171,151,0.092187,0.005763,1.47471,0.091943,0.005701,1.482718,4.456373,False,True,False
OTHER,DRUG PEAK LEVEL,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,DRUG REACTION WITH EOSINOPHILIA AND SYSTEMIC SYMPTOMS,731,564600,0,171,731,0.445112,0.027926,7.094675,0.444393,0.027657,7.140603,0.346081,False,True,False
OTHER,DRUG REHABILITATION,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,DRUG RESISTANCE,670,564661,0,171,670,0.407994,0.025595,6.503609,0.407291,0.025345,6.545002,0.429695,False,True,False
OTHER,DRUG RESISTANCE MUTATION,23,565308,0,171,23,0.0143,0.000872,0.234494,0.014259,0.000863,0.235697,33.266891,False,True,False
OTHER,DRUG SCREEN,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,DRUG SCREEN FALSE POSITIVE,21,565310,0,171,21,0.013083,0.000796,0.215121,0.013045,0.000787,0.216222,36.380694,False,True,False
OTHER,DRUG SCREEN NEGATIVE,15,565316,0,171,15,0.009432,0.000567,0.15701,0.009404,0.00056,0.157807,50.393712,False,True,False
OTHER,DRUG SCREEN POSITIVE,39,565292,0,171,39,0.024035,0.001483,0.389502,0.023967,0.001467,0.391525,19.568339,False,True,False
OTHER,DRUG SPECIFIC ANTIBODY,116,565215,0,171,116,0.070889,0.004425,1.135577,0.070698,0.004378,1.141668,6.063928,False,True,False
OTHER,DRUG SPECIFIC ANTIBODY ABSENT,25,565306,0,171,25,0.015517,0.000948,0.253868,0.015472,0.000938,0.255173,30.632229,False,True,False
OTHER,DRUG SPECIFIC ANTIBODY PRESENT,633,564698,0,171,633,0.38548,0.024181,6.145094,0.38479,0.023944,6.183799,0.489988,False,True,False
OTHER,DRUG THERAPEUTIC INCOMPATIBILITY,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,DRUG THERAPY,45,565286,0,171,45,0.027686,0.001712,0.447634,0.027608,0.001694,0.449967,16.889055,False,True,False
OTHER,DRUG TITRATION,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,DRUG TITRATION ERROR,161,565170,0,171,161,0.098271,0.006145,1.571605,0.098014,0.00608,1.580169,4.125496,False,True,False
OTHER,DRUG TOLERANCE,180,565151,0,171,180,0.109833,0.006871,1.755707,0.109549,0.006798,1.765335,3.598477,False,True,False
OTHER,DRUG TOLERANCE DECREASED,324,565007,0,171,324,0.197456,0.012373,3.151007,0.196995,0.012245,3.16911,1.629369,False,True,False
OTHER,DRUG TOLERANCE INCREASED,14,565317,0,171,14,0.008823,0.000528,0.147327,0.008798,0.000523,0.148073,53.819258,False,True,False
OTHER,DRUG TROUGH LEVEL,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,DRUG USE DISORDER,96,565235,0,171,96,0.058719,0.003661,0.941787,0.058559,0.003622,0.946802,7.506821,False,True,False
OTHER,DRUG WITHDRAWAL CONVULSIONS,38,565293,0,171,38,0.023427,0.001445,0.379813,0.02336,0.001429,0.381784,20.09509,False,True,False
OTHER,DRUG WITHDRAWAL HEADACHE,10,565321,0,171,10,0.006389,0.000376,0.108609,0.006371,0.000372,0.109152,73.750256,False,True,False
OTHER,DRUG WITHDRAWAL MAINTENANCE THERAPY,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,DRUG WITHDRAWAL SYNDROME,574,564757,0,171,574,0.349579,0.021926,5.573407,0.348917,0.021709,5.607923,0.605172,False,True,False
OTHER,DRUG WITHDRAWAL SYNDROME NEONATAL,85,565246,0,171,85,0.052026,0.003241,0.835203,0.051883,0.003206,0.839632,8.587673,False,True,False
OTHER,DRUG-DEVICE INCOMPATIBILITY,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,DRUG-DEVICE INTERACTION,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,DRUG-DISEASE INTERACTION,21,565310,0,171,21,0.013083,0.000796,0.215121,0.013045,0.000787,0.216222,36.380694,False,True,False
OTHER,DRUG-GENETIC INTERACTION,49,565282,0,171,49,0.03012,0.001865,0.48639,0.030035,0.001845,0.48893,15.460346,False,True,False
OTHER,DRUG-INDUCED LIVER INJURY,1259,564072,3,168,1259,0.12694,0.041294,0.390218,0.124991,0.039855,0.391994,18.011443,False,False,False
OTHER,DRY AGE-RELATED MACULAR DEGENERATION,273,565058,0,171,273,0.166423,0.010425,2.656838,0.166019,0.010316,2.671857,2.084812,False,True,False
OTHER,DRY EYE,2870,562461,0,171,2870,1.746676,0.109662,27.820747,1.750487,0.109018,28.10739,0.160383,False,True,False
OTHER,DRY GANGRENE,18,565313,0,171,18,0.011257,0.000681,0.186063,0.011225,0.000674,0.187012,42.280769,False,True,False
OTHER,DRY MOUTH,3421,561910,0,171,3421,2.081955,0.130717,33.159721,2.088543,0.130076,33.534227,0.282807,False,True,False
OTHER,DRY SKIN,5186,560145,0,171,5186,3.155944,0.198162,50.26188,3.175906,0.197812,50.989711,0.743149,False,True,False
OTHER,DRY THROAT,510,564821,1,170,510,0.154264,0.021812,1.090998,0.1535,0.021456,1.09814,4.631786,False,True,False
OTHER,DUCTAL ADENOCARCINOMA OF PANCREAS,20,565311,0,171,20,0.012474,0.000757,0.205434,0.012438,0.000749,0.206485,38.160053,False,True,False
OTHER,DUCTUS ARTERIOSUS PREMATURE CLOSURE,16,565315,0,171,16,0.01004,0.000605,0.166694,0.010011,0.000598,0.167541,47.371208,False,True,False
OTHER,DUCTUS ARTERIOSUS STENOSIS FOETAL,11,565320,0,171,11,0.006998,0.000414,0.118286,0.006977,0.00041,0.11888,67.521743,False,True,False
OTHER,DUMPING SYNDROME,31,565300,0,171,31,0.019167,0.001178,0.311994,0.019113,0.001165,0.313606,24.704691,False,True,False
OTHER,DUODENAL OBSTRUCTION,8,565323,0,171,8,0.005172,0.0003,0.089264,0.005157,0.000296,0.089706,90.359824,False,True,False
OTHER,DUODENAL PERFORATION,37,565294,0,171,37,0.022818,0.001407,0.370125,0.022754,0.001392,0.372044,20.649581,False,True,False
OTHER,DUODENAL POLYP,25,565306,0,171,25,0.015517,0.000948,0.253868,0.015472,0.000938,0.255173,30.632229,False,True,False
OTHER,DUODENAL RUPTURE,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,DUODENAL STENOSIS,24,565307,0,171,24,0.014908,0.00091,0.244181,0.014865,0.0009,0.245435,31.896855,False,True,False
OTHER,DUODENAL ULCER,207,565124,0,171,207,0.126262,0.007903,2.017325,0.125941,0.007819,2.028488,3.01699,False,True,False
OTHER,DUODENAL ULCER HAEMORRHAGE,39,565292,0,171,39,0.024035,0.001483,0.389502,0.023967,0.001467,0.391525,19.568339,False,True,False
OTHER,DUODENAL ULCER PERFORATION,848,564483,0,171,848,0.516305,0.032397,8.228359,0.515578,0.032091,8.283346,0.226779,False,True,False
OTHER,DUODENAL VARICES,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,DUODENECTOMY,2,565329,0,171,2,0.001521,7.3e-05,0.031572,0.001517,7.3e-05,0.031713,273.069912,False,True,False
OTHER,DUODENITIS,120,565211,0,171,120,0.073323,0.004578,1.174335,0.073126,0.004529,1.180643,5.832828,False,True,False
OTHER,DUODENOGASTRIC REFLUX,26,565305,0,171,26,0.016125,0.000987,0.263555,0.016079,0.000976,0.264912,29.461301,False,True,False
OTHER,DUODENOSTOMY,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,DUPLICATE THERAPY ERROR,8,565323,0,171,8,0.005172,0.0003,0.089264,0.005157,0.000296,0.089706,90.359824,False,True,False
OTHER,DUPUYTREN'S CONTRACTURE,45,565286,0,171,45,0.027686,0.001712,0.447634,0.027608,0.001694,0.449967,16.889055,False,True,False
OTHER,DUPUYTREN'S CONTRACTURE OPERATION,7,565324,0,171,7,0.004564,0.000262,0.079598,0.00455,0.000259,0.07999,101.779015,False,True,False
OTHER,DURAL ARTERIOVENOUS FISTULA,4,565327,0,171,4,0.002738,0.000148,0.050667,0.00273,0.000146,0.050909,163.443375,False,True,False
OTHER,DUST ALLERGY,171,565160,0,171,171,0.104356,0.006527,1.668501,0.104085,0.006458,1.677623,3.833445,False,True,False
OTHER,DWARFISM,1,565330,0,171,1,0.000913,3.7e-05,0.022329,0.00091,3.7e-05,0.02242,410.103537,False,True,False
OTHER,DYSACUSIS,5,565326,0,171,5,0.003347,0.000186,0.060294,0.003337,0.000184,0.060585,136.036892,False,True,False
OTHER,DYSAESTHESIA,147,565184,0,171,147,0.089753,0.00561,1.435952,0.089515,0.00555,1.443738,4.601358,False,True,False
OTHER,DYSAESTHESIA PHARYNX,7,565324,0,171,7,0.004564,0.000262,0.079598,0.00455,0.000259,0.07999,101.779015,False,True,False
OTHER,DYSANIA,22,565309,0,171,22,0.013691,0.000834,0.224807,0.013652,0.000825,0.225959,34.756088,False,True,False
OTHER,DYSARTHRIA,1112,564219,0,171,1112,0.676947,0.042485,10.786415,0.67631,0.042104,10.863583,0.077201,False,True,False
OTHER,DYSBIOSIS,70,565261,0,171,70,0.042899,0.002668,0.689863,0.042779,0.002639,0.693499,10.60296,False,True,False
OTHER,DYSCALCULIA,24,565307,0,171,24,0.014908,0.00091,0.244181,0.014865,0.0009,0.245435,31.896855,False,True,False
OTHER,DYSCHEZIA,326,565005,0,171,326,0.198673,0.01245,3.170386,0.19821,0.012321,3.188612,1.614502,False,True,False
OTHER,DYSCHROMATOPSIA,67,565264,0,171,67,0.041073,0.002553,0.660795,0.040959,0.002525,0.664274,11.11295,False,True,False
OTHER,DYSDIADOCHOKINESIS,11,565320,0,171,11,0.006998,0.000414,0.118286,0.006977,0.00041,0.11888,67.521743,False,True,False
OTHER,DYSENTERY,60,565271,0,171,60,0.036814,0.002286,0.59297,0.036711,0.002261,0.596082,12.49835,False,True,False
OTHER,DYSGEUSIA,2169,563162,0,171,2169,1.320123,0.082875,21.028331,1.321357,0.082286,21.218541,0.038955,False,True,False
